FINAL_DECISION,PCT,TOTAL_MATCHES,PCT_ALL_PETREL_MATCHES,PCT_ALL_MOA_MATCHES,AVG_SKUS_PER_QUARTER,AVG_QUARTERS_PER_SKU,DIVISION_MOA,DIVISION_PETREL,MOA_FACILITY,MOA_FACILITY_OF_INTEREST,FAC_COMB,PETREL_FACILITY,PETREL_FACILITY_OF_INTEREST,FACILITY_TYPE_MOA,FACILITY_TYPE_PETREL,BED_SIZE_MOA,BED_SIZE_PETREL,TOTAL_MATCHES,QUARTER_MATCHES,MATCHES_WITH,MATCHES_WITHOUT,DECISION,SCORE,FACILITY_IDS_MOA,FACILITY_IDS_PETREL
y,79.62462674,1146,0.848261,0.030443,81.857143,2.459227,NEW ENGLAND,NEW ENGLAND,M_0000084835,M_0000084835,                 M_0000084835P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,AGGREGATED,1146,14,752158,598903,KEEP,201.3052962,"['M_0000008044', 'M_0000013489', 'M_0000022105', 'M_0000024691', 'M_0000024742', 'M_0000024754', 'M_0000024757', 'M_0000025180', 'M_0000025195', 'M_0000025255', 'M_0000025282', 'M_0000025543', 'M_0000025732', 'M_0000028360', 'M_0000033073', 'M_0000033310', 'M_0000035359', 'M_0000035377', 'M_0000035650', 'M_0000035668', 'M_0000035806', 'M_0000037807', 'M_0000038377', 'M_0000084505', 'M_0000084514', 'M_0000084532', 'M_0000084568', 'M_0000084796', 'M_0000084835', 'M_0000096196', 'M_0000104431']",['P_AGGREGATED_NEW ENGLAND_GENERAL MEDICAL AND SURGICAL']
y,71.39087276,1199,0.336798,0.031851,79.933333,2.773261,WEST NORTH CENTRAL,WEST NORTH CENTRAL,M_0000002638,M_0000002638,                 M_0000002638P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,AGGREGATED,1199,15,212967,152039,KEEP,221.675995,['M_0000002638'],"['P_AGGREGATED_EAST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL', 'P_AGGREGATED_WEST NORTH CENTRAL_HEALTHCARE CORPORATE OFFICE', 'P_AGGREGATED_WEST NORTH CENTRAL_ACADEMIC HEALTH SYSTEM', 'P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']"
y,71.46481528,1199,0.336798,0.031851,79.933333,2.773261,WEST NORTH CENTRAL,WEST NORTH CENTRAL,M_0000002638,M_0000002638,                 M_0000002638P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,AGGREGATED,1199,15,306653,219149,KEEP,221.675995,"['M_0000000472', 'M_0000001378', 'M_0000002638', 'M_0000023170', 'M_0000032887', 'M_0000032914', 'M_0000032917', 'M_0000032932', 'M_0000036877', 'M_0000036904', 'M_0000037207', 'M_0000041698', 'M_0000051106', 'M_0000051424', 'M_0000051427', 'M_0000078346', 'M_0000078643', 'M_0000078709']",['P_AGGREGATED_WEST NORTH CENTRAL_GENERAL MEDICAL AND SURGICAL']
y,36.82559213,1220,0.978348,0.829932,305,2.297552,MOUNTAIN,MOUNTAIN,M_0000080239,M_0000080239,                 M_0000080239P_0000037342,P_0000037342,P_0000037342,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 3: 101-200,1220,4,16255,5986,KEEP,700.75336,"['M_0000080134', 'M_0000080239']",['P_0000037342']
y,0.25480082,1291,0.939592,0.916903,117.363636,2.482692,PACIFIC,PACIFIC,M_0000084034,M_0000084034,                 M_0000084034P_0000021716,P_0000021716,P_0000021716,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 2: 51-100,1291,11,16091,41,KEEP,291.3777602,"['M_0000072790', 'M_0000084034']",['P_0000021716']
y,0,1308,0.977578,0.946454,186.857143,2.554688,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000068548,M_0000068548,                 M_0000068548P_0000134354,P_0000134354,P_0000134354,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 2: 51-100,NON-ACUTE/UNKNOWN,1308,7,13510,0,KEEP,477.3617009,['M_0000068548'],['P_0000134354']
y,0,1308,0.89589,0.873747,163.5,1.949329,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000070339,M_0000070339,                 M_0000070339P_0000110161,P_0000110161,P_0000110161,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 3: 101-200,1308,8,23321,0,KEEP,318.7152915,['M_0000070339'],['P_0000110161']
y,1.189496778,1353,0.910498,0.825503,169.125,1.768627,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000072160,M_0000072160,                 M_0000072160P_0000001312,P_0000001312,P_0000001312,MEDICAL GROUP,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,1353,8,29172,347,KEEP,299.1190414,['M_0000072160'],"['P_0000053976', 'P_0000001312']"
y,2.03437842,1358,0.967236,0.965861,104.461538,3.121839,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000088063,M_0000088063,                 M_0000088063P_0000127959,P_0000127959,P_0000127959,CLINIC,AMBULATORY CARE CENTER,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,1358,13,15533,316,KEEP,326.1121033,['M_0000088063'],"['P_0000165146', 'P_0000127959']"
y,0,1362,0.997072,0.997072,71.684211,4.114804,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000034540,M_0000034540,                 M_0000034540P_0000090881,P_0000090881,P_0000090881,NON HOSPITAL,OTHER HOSPITAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,1362,19,13275,0,KEEP,294.9664782,['M_0000034540'],['P_0000090881']
y,0,1372,0.876117,0.844828,171.5,1.940594,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000071842,M_0000071842,                 M_0000071842P_0000110214,P_0000110214,P_0000110214,MEDICAL GROUP,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,1372,8,24782,0,KEEP,332.811871,['M_0000071842'],['P_0000110214']
y,0,1397,0.992188,0.992188,73.526316,4.298462,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000006205,M_0000006205,                 M_0000006205P_0000029255,P_0000029255,P_0000029255,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,CATEGORY 4: 201-400,1397,19,12557,0,KEEP,316.0500753,['M_0000006205'],['P_0000029255']
y,2.665912671,1413,0.881472,0.765854,176.625,1.965229,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000072085,M_0000072085,                 M_0000072085P_0000028058,P_0000028058,P_0000028058,MEDICAL GROUP,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,1413,8,24757,660,KEEP,347.1085721,['M_0000072085'],"['P_0000122643', 'P_0000122792', 'P_0000028058']"
y,0,1447,0.933548,0.743959,144.7,1.680604,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000007069,M_0000007069,                 M_0000007069P_0000040885,P_0000040885,P_0000040885,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,NON-ACUTE/UNKNOWN,1447,10,38752,0,KEEP,243.1833988,['M_0000007069'],['P_0000040885']
y,39.31999488,1473,0.979388,0.831733,368.25,2.040166,MOUNTAIN,MOUNTAIN,M_0000080254,M_0000080254,                 M_0000080254P_0000083622,P_0000083622,P_0000083622,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 2: 51-100,1473,4,23441,9217,KEEP,751.2911295,"['M_0000080134', 'M_0000080254']",['P_0000083622']
y,3.011562248,1530,0.934637,0.89317,191.25,1.969112,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000072163,M_0000072163,                 M_0000072163P_0000028975,P_0000028975,P_0000028975,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,CATEGORY 4: 201-400,1530,8,29752,896,KEEP,376.59267,['M_0000072163'],"['P_0000033223', 'P_0000028975']"
y,0,1544,0.994845,0.987844,171.555556,4.277008,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000081235,M_0000081235,                 M_0000081235P_0000201745,P_0000201745,P_0000201745,CLINIC,HEALTHCARE-OTHER,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,1544,9,10172,0,KEEP,733.7444855,['M_0000081235'],['P_0000201745']
y,0,1578,0.948317,0.88058,197.25,2.155738,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000072190,M_0000072190,                 M_0000072190P_0000025341,P_0000025341,P_0000025341,MEDICAL GROUP,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,1578,8,26681,0,KEEP,425.2193205,['M_0000072190'],['P_0000025341']
y,0.037790039,1585,0.86329,0.891953,54.655172,2.348148,PACIFIC,PACIFIC,M_0000029761,M_0000029761,                 M_0000029761P_0000075839,P_0000075839,P_0000075839,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 3: 101-200,1585,29,39693,15,KEEP,128.3384328,"['M_0000005254', 'M_0000029761']",['P_0000075839']
y,0,1623,0.959787,0.857369,270.5,3.139265,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000043516,M_0000043516,                 M_0000043516P_0000045618,P_0000045618,P_0000045618,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 2: 51-100,1623,6,13744,0,KEEP,849.1711825,['M_0000043516'],['P_0000045618']
y,12.58952792,1638,0.977327,0.703004,65.52,2.415929,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000005482,M_0000005482,                 M_0000005482P_0000039639,P_0000039639,P_0000039639,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 4: 201-400,CATEGORY 4: 201-400,1638,25,51241,6451,KEEP,158.2916681,"['M_0000005482', 'M_0000033868']",['P_0000039639']
y,36.74242424,1687,0.763348,0.297321,337.4,1.744571,MOUNTAIN,MOUNTAIN,M_0000080134,M_0000080134,                 M_0000080134P_0000037816,P_0000037816,P_0000037816,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,CATEGORY 5: 401-600,1687,5,71016,26093,KEEP,588.6182554,['M_0000080134'],"['P_0000040075', 'P_0000039274', 'P_0000038488', 'P_0000037342', 'P_0000083622', 'P_0000037816']"
y,47.08681224,1687,0.763348,0.297321,337.4,1.744571,MOUNTAIN,MOUNTAIN,M_0000080134,M_0000080134,                 M_0000080134P_0000037816,P_0000037816,P_0000037816,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,CATEGORY 5: 401-600,1687,5,65993,31074,KEEP,588.6182554,"['M_0000080134', 'M_0000080227']",['P_0000037816']
y,0,1783,0.981828,0.886183,297.166667,2.976628,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000053653,M_0000053653,                 M_0000053653P_0000047249,P_0000047249,P_0000047249,SURGI CENTER,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 2: 51-100,1783,6,18213,0,KEEP,884.5546217,['M_0000053653'],['P_0000047249']
y,0,1902,0.979403,0.895902,317,3.004739,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000043408,M_0000043408,                 M_0000043408P_0000046088,P_0000046088,P_0000046088,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 2: 51-100,1902,6,17063,0,KEEP,952.502263,['M_0000043408'],['P_0000046088']
y,90.17658559,1910,0.98657,0.146416,318.333333,3.304498,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000057451,M_0000057451,                 M_0000057451P_0000032661,P_0000032661,P_0000032661,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,1910,6,126341,113930,KEEP,1051.931862,"['M_0000005824', 'M_0000053032', 'M_0000057418', 'M_0000057421', 'M_0000057451']",['P_0000032661']
y,0,1985,0.958937,0.94389,86.304348,4.205508,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000042967,M_0000042967,                 M_0000042967P_0000130291,P_0000130291,P_0000130291,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,NON-ACUTE/UNKNOWN,1985,23,28598,0,KEEP,362.9536259,['M_0000042967'],['P_0000130291']
y,0,2025,0.940985,0.940548,155.769231,3.004451,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000070420,M_0000070420,                 M_0000070420P_0000082594,P_0000082594,P_0000082594,MEDICAL GROUP,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,2025,13,25048,0,KEEP,468.0010218,['M_0000070420'],['P_0000082594']
y,0,2082,0.968372,0.975176,260.25,3.121439,PACIFIC,PACIFIC,M_0000018589,M_0000018589,                 M_0000018589P_0000119320,P_0000119320,P_0000119320,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 2: 51-100,NON-ACUTE/UNKNOWN,2082,8,22508,0,KEEP,812.3544998,['M_0000018589'],['P_0000119320']
y,0,2125,0.960669,0.895868,265.625,3.518212,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000089065,M_0000089065,                 M_0000089065P_0000072222,P_0000072222,P_0000072222,MEDICAL GROUP,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,2125,8,20077,0,KEEP,934.5250625,['M_0000089065'],['P_0000072222']
y,0,2133,0.982949,0.964722,125.470588,2.878543,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000038215,M_0000038215,                 M_0000038215P_0000100009,P_0000100009,P_0000100009,SURGI CENTER,AMBULATORY CARE CENTER,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,2133,17,34245,0,KEEP,361.1724828,['M_0000038215'],['P_0000100009']
y,8.624407072,2160,0.96,0.799704,154.285714,3.112392,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000013495,M_0000013495,                 M_0000013495P_0000084937,P_0000084937,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,2160,14,23190,2000,KEEP,480.197622,"['M_0000009244', 'M_0000013495', 'M_0000013942', 'M_0000025531', 'M_0000026956', 'M_0000033562', 'M_0000056665', 'M_0000064885', 'M_0000065761', 'M_0000065998', 'M_0000066052', 'M_0000066271', 'M_0000066718', 'M_0000084661']",['P_0000084937']
y,0,2321,0.9412,0.829818,290.125,1.961961,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000072139,M_0000072139,                 M_0000072139P_0000028927,P_0000028927,P_0000028927,MEDICAL GROUP,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,2321,8,37272,0,KEEP,569.2139351,['M_0000072139'],['P_0000028927']
y,2.581340329,2322,0.927316,0.772969,232.2,1.998279,NEW ENGLAND,NEW ENGLAND,M_0000089440,M_0000089440,                 M_0000089440P_0000164715,P_0000164715,P_0000164715,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,2322,10,42691,1102,KEEP,464.0003838,['M_0000089440'],"['P_0000166051', 'P_0000164715']"
y,12.09091487,2322,0.927316,0.772969,232.2,1.998279,NEW ENGLAND,NEW ENGLAND,M_0000089440,M_0000089440,                 M_0000089440P_0000164715,P_0000164715,P_0000164715,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,2322,10,47209,5708,KEEP,464.0003838,"['M_0000001558', 'M_0000013279', 'M_0000036121', 'M_0000089440']",['P_0000164715']
y,0.21915235,2352,0.943442,0.956486,168,3.78135,PACIFIC,PACIFIC,M_0000002476,M_0000002476,                 M_0000002476P_0000048097,P_0000048097,P_0000048097,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 1: 0-50,2352,14,25553,56,KEEP,635.2668,['M_0000002476'],"['P_0000038957', 'P_0000048097']"
y,0,2373,0.341685,0.338855,263.666667,3.992974,SOUTH ATLANTIC,AGGREGATED,M_0000020923,M_0000020923,                 M_0000020923P_0000102102,P_0000102102,P_0000102102,NON HOSPITAL,CHILDREN'S MEDICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,2373,9,82273,0,KEEP,1052.814146,['M_0000020923'],['P_0000102102']
y,0,2487,0.98495,0.878178,310.875,2.871824,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000059059,M_0000059059,                 M_0000059059P_0000033267,P_0000033267,P_0000033267,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,2487,8,24530,0,KEEP,892.778286,['M_0000059059'],['P_0000033267']
y,34.36179747,2513,0.968401,0.817768,228.454545,3.854294,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000053527,M_0000053527,                 M_0000053527P_0000163057,P_0000163057,P_0000163057,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,2513,11,23433,8052,KEEP,880.5309821,"['M_0000053527', 'M_0000053557', 'M_0000070390']",['P_0000163057']
y,16.18451916,2514,0.838559,0.799618,359.142857,2.074257,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000005827,M_0000005827,                 M_0000005827P_0000028048,P_0000028048,P_0000028048,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 5: 401-600,NON-ACUTE/UNKNOWN,2514,7,40928,6624,KEEP,744.9545851,['M_0000005827'],"['P_0000183557', 'P_0000028048']"
y,0.179442606,2533,0.950469,0.952256,84.433333,6.478261,EAST SOUTH CENTRAL,SOUTH ATLANTIC,M_0000020779,M_0000020779,                 M_0000020779P_0000065792,P_0000065792,P_0000065792,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 2: 51-100,2533,30,17833,32,KEEP,546.9811683,['M_0000020779'],"['P_0000036149', 'P_0000065792']"
y,0.234082397,2602,0.978195,0.955915,216.833333,4.946768,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000017509,M_0000017509,                 M_0000017509P_0000014248,P_0000014248,P_0000014248,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 3: 101-200,2602,12,21360,50,KEEP,1072.624193,"['M_0000017509', 'M_0000052771']",['P_0000014248']
y,0.20906409,2630,0.907522,0.250405,187.857143,1.738268,PACIFIC,PACIFIC,M_0000036565,M_0000036565,                 M_0000036565P_0000041493,P_0000041493,P_0000041493,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,CATEGORY 5: 401-600,2630,14,43049,90,KEEP,326.5460602,['M_0000036565'],"['P_0000034306', 'P_0000041493']"
y,64.65108583,2630,0.907522,0.250405,187.857143,1.738268,PACIFIC,PACIFIC,M_0000036565,M_0000036565,                 M_0000036565P_0000041493,P_0000041493,P_0000041493,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,CATEGORY 5: 401-600,2630,14,120875,78147,KEEP,326.5460602,"['M_0000031477', 'M_0000036562', 'M_0000036565', 'M_0000036580', 'M_0000081190']",['P_0000041493']
y,0.451558279,2734,0.974341,0.942759,160.823529,4.155015,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000038260,M_0000038260,                 M_0000038260P_0000016925,P_0000016925,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,2734,17,24803,112,KEEP,668.2241753,"['M_0000013942', 'M_0000018319', 'M_0000033562', 'M_0000038260', 'M_0000065761', 'M_0000066052', 'M_0000066055', 'M_0000066322', 'M_0000066718']",['P_0000016925']
y,0,2782,0.984779,0.984779,154.555556,4.121481,NEW ENGLAND,NEW ENGLAND,M_0000012544,M_0000012544,                 M_0000012544P_0000093639,P_0000093639,P_0000093639,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 2: 51-100,2782,18,26868,0,KEEP,636.9977875,['M_0000012544'],['P_0000093639']
y,0.246160629,2914,0.936075,0.931884,171.411765,3.921938,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000053572,M_0000053572,                 M_0000053572P_0000163239,P_0000163239,P_0000163239,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,2914,17,27218,67,KEEP,672.2663148,"['M_0000022687', 'M_0000053572']",['P_0000163239']
y,0,2934,0.945537,0.950437,172.588235,3.315254,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000053545,M_0000053545,                 M_0000053545P_0000032880,P_0000032880,P_0000032880,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 2: 51-100,2934,17,36470,0,KEEP,572.1738364,['M_0000053545'],['P_0000032880']
y,0,2936,0.940122,0.911235,209.714286,2.718519,PACIFIC,PACIFIC,M_0000084037,M_0000084037,                 M_0000084037P_0000021690,P_0000021690,P_0000021690,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,2936,14,37780,0,KEEP,570.1122711,['M_0000084037'],['P_0000021690']
y,0.935967607,2973,0.925303,0.844842,371.625,1.816127,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000070336,M_0000070336,                 M_0000070336P_0000110135,P_0000110135,P_0000110135,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,CATEGORY 5: 401-600,2973,8,49147,460,KEEP,674.9181964,['M_0000070336'],"['P_0000122555', 'P_0000115419', 'P_0000110135']"
y,0.051690888,2993,0.918944,0.89584,176.058824,2.226935,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000000529,M_0000000529,                 M_0000000529P_0000082109,P_0000082109,P_0000082109,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,2993,17,50299,26,KEEP,392.0715572,"['M_0000000529', 'M_0000013942']",['P_0000082109']
y,0,3098,0.975441,0.975748,103.266667,4.388102,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000025231,M_0000025231,                 M_0000025231P_0000036256,P_0000036256,P_0000036256,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 2: 51-100,3098,30,37694,0,KEEP,453.144668,['M_0000025231'],['P_0000036256']
y,36.02584931,3118,0.690434,0.914906,207.866667,1.967192,PACIFIC,PACIFIC,M_0000003499,M_0000003499,                 M_0000003499P_0000168154,P_0000168154,P_0000168154,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,NON-ACUTE/UNKNOWN,3118,15,137876,49671,KEEP,408.9136444,['M_0000003499'],"['P_0000168477', 'P_0000168176', 'P_0000168171', 'P_0000168147', 'P_0000168154']"
y,0.116843902,3350,0.886009,0.873989,115.517241,2.457814,PACIFIC,PACIFIC,M_0000029758,M_0000029758,                 M_0000029758P_0000051242,P_0000051242,P_0000051242,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,CATEGORY 4: 201-400,3350,29,76170,89,KEEP,283.9198922,"['M_0000029758', 'M_0000057883']",['P_0000051242']
y,0,3355,0.978705,0.885458,559.166667,3.003581,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000043531,M_0000043531,                 M_0000043531P_0000076525,P_0000076525,P_0000076525,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,3355,6,28548,0,KEEP,1679.502377,['M_0000043531'],['P_0000076525']
y,52.91318776,3398,0.985213,0.598872,849.5,2.071951,MOUNTAIN,MOUNTAIN,M_0000080227,M_0000080227,                 M_0000080227P_0000037816,P_0000037816,P_0000037816,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,CATEGORY 5: 401-600,3398,4,65993,34919,KEEP,1760.122375,"['M_0000080134', 'M_0000080227']",['P_0000037816']
y,0.573065903,3412,0.986698,0.972634,243.714286,4.160976,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000021604,M_0000021604,                 M_0000021604P_0000037341,P_0000037341,P_0000037341,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,3412,14,26175,150,KEEP,1014.089295,"['M_0000008671', 'M_0000021604']",['P_0000037341']
y,0.364975953,3460,0.940217,0.96675,128.148148,5.179641,PACIFIC,PACIFIC,M_0000027349,M_0000027349,                 M_0000027349P_0000056923,P_0000056923,P_0000056923,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,3460,27,29317,107,KEEP,663.7614015,['M_0000027349'],"['P_0000045404', 'P_0000056923']"
y,2.278592774,3460,0.940217,0.96675,128.148148,5.179641,PACIFIC,PACIFIC,M_0000027349,M_0000027349,                 M_0000027349P_0000056923,P_0000056923,P_0000056923,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,3460,27,29448,671,KEEP,663.7614015,"['M_0000002368', 'M_0000027349']",['P_0000056923']
y,2.130480068,3520,0.96943,0.930971,352,2.530554,PACIFIC,PACIFIC,M_0000083971,M_0000083971,                 M_0000083971P_0000021465,P_0000021465,P_0000021465,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,3520,10,42244,900,KEEP,890.755008,"['M_0000033448', 'M_0000083971']",['P_0000021465']
y,0,3551,0.970749,0.939418,394.555556,3.082465,PACIFIC,PACIFIC,M_0000001702,M_0000001702,                 M_0000001702P_0000098669,P_0000098669,P_0000098669,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,3551,9,34339,0,KEEP,1216.203692,['M_0000001702'],['P_0000098669']
y,0.131181549,3631,0.961345,0.965691,191.105263,5.46015,NEW ENGLAND,NEW ENGLAND,M_0000040534,M_0000040534,                 M_0000040534P_0000032353,P_0000032353,P_0000032353,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 2: 51-100,3631,19,32779,43,KEEP,1043.463402,['M_0000040534'],"['P_0000113500', 'P_0000032353']"
