,DIVISION_MOA,DIVISION_PETREL,MOA_FACILITY_OF_INTEREST,PETREL_FACILITY_OF_INTEREST,FACILITY_TYPE_MOA,FACILITY_TYPE_PETREL,BED_SIZE_MOA,BED_SIZE_PETREL,TOTAL_MATCHES,QUARTER_MATCHES,MATCHES_WITH,MATCHES_WITHOUT,PCT,DECISION,PCT_ALL_PETREL_MATCHES,PCT_ALL_MOA_MATCHES,AVG_SKUS_PER_QUARTER,AVG_QUARTERS_PER_SKU,SCORE,FACILITY_IDS_MOA,FACILITY_IDS_PETREL
950,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000053557,P_0000163057,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,401,10,23433,24278,103.60602569026587,REMOVE,0.016163,0.130491,40.1,1.58498,63.557698,"['M_0000053527', 'M_0000053557', 'M_0000070390']",['P_0000163057']
951,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000070390,P_0000163057,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,NON-ACUTE/UNKNOWN,4,2,23433,23576,100.6102505014296,REMOVE,0.137931,0.001302,2.0,1.0,2.0,"['M_0000053527', 'M_0000053557', 'M_0000070390']",['P_0000163057']
952,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000053542,P_0000163232,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,6523,17,62325,0,0.0,KEEP,0.958278,0.94646,383.705882,3.889684,1492.494629921288,['M_0000053542'],['P_0000163232']
953,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000053545,P_0000032880,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 2: 51-100,2934,17,36470,0,0.0,KEEP,0.945537,0.950437,172.588235,3.315254,572.17383643669,['M_0000053545'],['P_0000032880']
954,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000053554,P_0000185006,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,259,7,3960,0,0.0,KEEP,0.866221,0.814465,37.0,1.977099,73.152663,['M_0000053554'],['P_0000185006']
955,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000053557,P_0000163057,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,401,10,211473,212078,100.28608853139644,REMOVE,0.016163,0.130491,40.1,1.58498,63.557698,['M_0000053557'],"['P_0000163057', 'P_0000090988']"
956,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000053557,P_0000090988,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,23923,19,211473,8011,3.788190454573397,KEEP,0.964287,0.970507,1259.105263,4.288044,5399.098768375572,['M_0000053557'],"['P_0000163057', 'P_0000090988']"
957,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000053584,P_0000027342,HOSPITAL,SKILLED NURSING,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,3,2,653,662,101.37825421133232,REMOVE,0.142857,0.052632,1.5,1.5,2.25,"['M_0000053584', 'M_0000071596', 'M_0000085591']",['P_0000027342']
958,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000071596,P_0000027342,MEDICAL GROUP,SKILLED NURSING,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,44,1,653,238,36.447166921898926,KEEP,0.977778,0.77193,44.0,1.0,44.0,"['M_0000053584', 'M_0000071596', 'M_0000085591']",['P_0000027342']
959,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000085591,P_0000027342,NON HOSPITAL,SKILLED NURSING,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,8,2,653,434,66.4624808575804,KEEP,0.114286,0.140351,4.0,1.0,4.0,"['M_0000053584', 'M_0000071596', 'M_0000085591']",['P_0000027342']
960,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000053653,P_0000047249,SURGI CENTER,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 2: 51-100,1783,6,18213,0,0.0,KEEP,0.981828,0.886183,297.166667,2.976628,884.554621658876,['M_0000053653'],['P_0000047249']
961,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000054157,P_0000184110,MEDICAL GROUP,HEALTHCARE MANAGEMENT SVC ORG,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,8,6,95,0,0.0,KEEP,1.0,1.0,1.333333,2.666667,3.555555111111,['M_0000054157'],['P_0000184110']
962,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000054184,P_AGGREGATED_EAST NORTH CENTRAL_PHYSICIAN(S),MEDICAL GROUP,PHYSICIAN(S),CATEGORY 1: 0-50,AGGREGATED,6,3,738,0,0.0,KEEP,0.666667,0.000159,2.0,2.0,4.0,['M_0000054184'],['P_AGGREGATED_EAST NORTH CENTRAL_PHYSICIAN(S)']
963,PACIFIC,PACIFIC,M_0000054262,P_0000022122,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,CATEGORY 1: 0-50,4403,23,44718,0,0.0,KEEP,0.965994,0.97175,191.434783,4.892222,936.541456957826,['M_0000054262'],['P_0000022122']
964,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000054532,P_0000185660,NURSING HOME,HOME HEALTH CARE AGENCY,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,21,12,180,0,0.0,KEEP,1.0,1.0,1.75,3.0,5.25,['M_0000054532'],['P_0000185660']
965,MIDDLE ATLANTIC,MIDDLE ATLANTIC,M_0000055996,P_AGGREGATED_MIDDLE ATLANTIC_CRITICAL ACCESS,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,AGGREGATED,33,4,3640,0,0.0,KEEP,0.970588,0.000877,8.25,2.2,18.15,['M_0000055996'],['P_AGGREGATED_MIDDLE ATLANTIC_CRITICAL ACCESS']
966,WEST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000056665,P_0000025635,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 2: 51-100,4,4,48,34,70.83333333333333,KEEP,0.16,0.008949,1.0,4.0,4.0,['M_0000056665'],"['P_0000025635', 'P_0000084937']"
967,WEST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000056665,P_0000084937,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 1: 0-50,4,4,48,49,102.08333333333333,REMOVE,0.16,0.001481,1.0,4.0,4.0,['M_0000056665'],"['P_0000025635', 'P_0000084937']"
968,WEST NORTH CENTRAL,MIDDLE ATLANTIC,M_0000056692,P_0000008469,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 3: 101-200,3,2,12888,13500,104.74860335195531,REMOVE,0.076923,0.013333,1.5,1.0,1.5,['M_0000056692'],"['P_0000008469', 'P_AGGREGATED_WEST NORTH CENTRAL_CRITICAL ACCESS']"
969,WEST NORTH CENTRAL,WEST NORTH CENTRAL,M_0000056692,P_AGGREGATED_WEST NORTH CENTRAL_CRITICAL ACCESS,HOSPITAL,CRITICAL ACCESS,CATEGORY 3: 101-200,AGGREGATED,13,6,12888,194,1.505276225946617,KEEP,0.333333,0.000345,2.166667,1.083333,2.347221861111,['M_0000056692'],"['P_0000008469', 'P_AGGREGATED_WEST NORTH CENTRAL_CRITICAL ACCESS']"
970,MOUNTAIN,MOUNTAIN,M_0000056977,P_0000063695,CLINIC,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,9,3,7606,7215,94.85932158821983,KEEP,1.0,0.031034,3.0,1.125,3.375,"['M_0000056977', 'M_0000084061', 'M_0000084091']",['P_0000063695']
971,MOUNTAIN,MOUNTAIN,M_0000084061,P_0000063695,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,11,6,7606,6013,79.05600841440967,KEEP,1.0,0.037931,1.833333,1.375,2.520832875,"['M_0000056977', 'M_0000084061', 'M_0000084091']",['P_0000063695']
972,MOUNTAIN,MOUNTAIN,M_0000084091,P_0000063695,NON HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,270,14,7606,1637,21.522482250854587,KEEP,1.0,0.931034,19.285714,1.597633,30.811493114962,"['M_0000056977', 'M_0000084061', 'M_0000084091']",['P_0000063695']
973,MIDDLE ATLANTIC,EAST SOUTH CENTRAL,M_0000057883,P_0000029526,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 5: 401-600,4,4,178,142,79.7752808988764,KEEP,0.051282,0.00084,1.0,4.0,4.0,['M_0000057883'],"['P_0000029526', 'P_0000128087', 'P_0000039851', 'P_0000051242', 'P_0000022920']"
974,MIDDLE ATLANTIC,EAST NORTH CENTRAL,M_0000057883,P_0000128087,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,4,2,178,173,97.19101123595506,KEEP,0.051282,0.006826,2.0,2.0,4.0,['M_0000057883'],"['P_0000029526', 'P_0000128087', 'P_0000039851', 'P_0000051242', 'P_0000022920']"
975,MIDDLE ATLANTIC,EAST NORTH CENTRAL,M_0000057883,P_0000039851,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 3: 101-200,4,2,178,176,98.87640449438203,KEEP,0.051282,0.012539,2.0,2.0,4.0,['M_0000057883'],"['P_0000029526', 'P_0000128087', 'P_0000039851', 'P_0000051242', 'P_0000022920']"
976,MIDDLE ATLANTIC,PACIFIC,M_0000057883,P_0000051242,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,5,3,178,155,87.07865168539325,KEEP,0.064103,0.001304,1.666667,2.5,4.1666675,['M_0000057883'],"['P_0000029526', 'P_0000128087', 'P_0000039851', 'P_0000051242', 'P_0000022920']"
977,MIDDLE ATLANTIC,PACIFIC,M_0000057883,P_0000022920,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 3: 101-200,6,3,178,168,94.38202247191012,KEEP,0.076923,0.00081,2.0,3.0,6.0,['M_0000057883'],"['P_0000029526', 'P_0000128087', 'P_0000039851', 'P_0000051242', 'P_0000022920']"
978,MIDDLE ATLANTIC,EAST SOUTH CENTRAL,M_0000057883,P_0000029526,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 5: 401-600,4,4,72599,73795,101.64740561164754,REMOVE,0.051282,0.00084,1.0,4.0,4.0,"['M_0000057883', 'M_0000079186']",['P_0000029526']
979,EAST SOUTH CENTRAL,EAST SOUTH CENTRAL,M_0000079186,P_0000029526,HEALTH SYSTEM,GENERAL MEDICAL AND SURGICAL,CATEGORY 5: 401-600,CATEGORY 5: 401-600,4042,13,72599,115,0.1584043857353407,KEEP,0.794731,0.848447,310.923077,2.205128,685.625182938856,"['M_0000057883', 'M_0000079186']",['P_0000029526']
980,EAST NORTH CENTRAL,SOUTH ATLANTIC,M_0000058162,P_0000021836,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 2: 51-100,3,2,76,40,52.63157894736842,KEEP,0.055556,0.013636,1.5,3.0,4.5,['M_0000058162'],"['P_0000021836', 'P_0000028837']"
981,EAST NORTH CENTRAL,EAST SOUTH CENTRAL,M_0000058162,P_0000028837,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 2: 51-100,4,3,76,63,82.89473684210526,KEEP,0.074074,0.000605,1.333333,4.0,5.333332,['M_0000058162'],"['P_0000021836', 'P_0000028837']"
982,EAST NORTH CENTRAL,SOUTH ATLANTIC,M_0000058180,P_0000024127,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 4: 201-400,CATEGORY 3: 101-200,3,2,81,0,0.0,KEEP,0.055556,0.013636,1.5,1.5,2.25,['M_0000058180'],['P_0000024127']
983,MIDDLE ATLANTIC,EAST SOUTH CENTRAL,M_0000058678,P_0000077862,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 2: 51-100,3,2,45,40,88.88888888888889,KEEP,0.056604,0.000276,1.5,1.5,2.25,['M_0000058678'],"['P_0000077862', 'P_0000034215']"
984,MIDDLE ATLANTIC,SOUTH ATLANTIC,M_0000058678,P_0000034215,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,4,3,45,31,68.88888888888889,KEEP,0.075472,0.000281,1.333333,1.333333,1.777776888889,['M_0000058678'],"['P_0000077862', 'P_0000034215']"
985,PACIFIC,PACIFIC,M_0000058969,P_0000095023,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 3: 101-200,363,11,6884,0,0.0,KEEP,0.823129,0.952756,33.0,1.423529,46.976457,['M_0000058969'],['P_0000095023']
986,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000059056,P_0000035662,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,4981,19,64595,0,0.0,KEEP,0.975328,0.965684,262.157895,3.805195,997.561911264525,['M_0000059056'],['P_0000035662']
987,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000059059,P_0000033267,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,CATEGORY 4: 201-400,2487,8,24530,0,0.0,KEEP,0.98495,0.878178,310.875,2.871824,892.778286,['M_0000059059'],['P_0000033267']
988,PACIFIC,EAST NORTH CENTRAL,M_0000065761,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,4,4,28,38,135.71428571428572,REMOVE,0.111111,0.001481,1.0,2.0,2.0,['M_0000065761'],"['P_0000084937', 'P_0000022370', 'P_0000030726', 'P_0000016925']"
989,PACIFIC,PACIFIC,M_0000065761,P_0000022370,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,5,2,28,26,92.85714285714286,KEEP,0.138889,0.072464,2.5,1.666667,4.1666675,['M_0000065761'],"['P_0000084937', 'P_0000022370', 'P_0000030726', 'P_0000016925']"
990,PACIFIC,SOUTH ATLANTIC,M_0000065761,P_0000030726,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,5,2,28,37,132.14285714285714,REMOVE,0.138889,0.084746,2.5,1.666667,4.1666675,['M_0000065761'],"['P_0000084937', 'P_0000022370', 'P_0000030726', 'P_0000016925']"
991,PACIFIC,MIDDLE ATLANTIC,M_0000065761,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,7,4,28,56,200.0,REMOVE,0.194444,0.002414,1.75,2.333333,4.08333275,['M_0000065761'],"['P_0000084937', 'P_0000022370', 'P_0000030726', 'P_0000016925']"
992,PACIFIC,EAST NORTH CENTRAL,M_0000065998,P_0000025635,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 2: 51-100,4,3,65,59,90.76923076923077,KEEP,0.053333,0.008949,1.333333,2.0,2.666666,['M_0000065998'],"['P_0000025635', 'P_0000084937']"
993,PACIFIC,EAST NORTH CENTRAL,M_0000065998,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,8,4,65,44,67.6923076923077,KEEP,0.106667,0.002962,2.0,2.666667,5.333334,['M_0000065998'],"['P_0000025635', 'P_0000084937']"
994,PACIFIC,MIDDLE ATLANTIC,M_0000066052,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,3,3,69,101,146.3768115942029,REMOVE,0.085714,0.001034,1.0,3.0,3.0,['M_0000066052'],"['P_0000016925', 'P_0000030944', 'P_0000084937']"
995,PACIFIC,SOUTH ATLANTIC,M_0000066052,P_0000030944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,4,4,69,42,60.869565217391305,KEEP,0.114286,0.030303,1.0,4.0,4.0,['M_0000066052'],"['P_0000016925', 'P_0000030944', 'P_0000084937']"
996,PACIFIC,EAST NORTH CENTRAL,M_0000066052,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,6,4,69,56,81.15942028985508,KEEP,0.171429,0.002221,1.5,2.0,3.0,['M_0000066052'],"['P_0000016925', 'P_0000030944', 'P_0000084937']"
997,PACIFIC,SOUTH ATLANTIC,M_0000066052,P_0000030944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,4,4,86,78,90.69767441860465,KEEP,0.114286,0.030303,1.0,4.0,4.0,"['M_0000066052', 'M_0000066055', 'M_0000066451', 'M_0000066718']",['P_0000030944']
998,PACIFIC,SOUTH ATLANTIC,M_0000066055,P_0000030944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,6,6,86,82,95.34883720930233,KEEP,0.142857,0.045455,1.0,6.0,6.0,"['M_0000066052', 'M_0000066055', 'M_0000066451', 'M_0000066718']",['P_0000030944']
999,PACIFIC,SOUTH ATLANTIC,M_0000066451,P_0000030944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,3,3,86,85,98.83720930232558,KEEP,0.25,0.022727,1.0,3.0,3.0,"['M_0000066052', 'M_0000066055', 'M_0000066451', 'M_0000066718']",['P_0000030944']
1000,PACIFIC,SOUTH ATLANTIC,M_0000066718,P_0000030944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,7,7,86,42,48.83720930232558,KEEP,0.069307,0.05303,1.0,7.0,7.0,"['M_0000066052', 'M_0000066055', 'M_0000066451', 'M_0000066718']",['P_0000030944']
1001,PACIFIC,PACIFIC,M_0000066055,P_0000022540,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,3,2,45,46,102.22222222222223,REMOVE,0.071429,0.272727,1.5,1.5,2.25,['M_0000066055'],"['P_0000022540', 'P_0000029944', 'P_0000016925', 'P_0000030944']"
1002,PACIFIC,EAST NORTH CENTRAL,M_0000066055,P_0000029944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 2: 51-100,3,3,45,42,93.33333333333333,KEEP,0.071429,0.003731,1.0,3.0,3.0,['M_0000066055'],"['P_0000022540', 'P_0000029944', 'P_0000016925', 'P_0000030944']"
1003,PACIFIC,MIDDLE ATLANTIC,M_0000066055,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,6,4,45,43,95.55555555555556,KEEP,0.142857,0.002069,1.5,3.0,4.5,['M_0000066055'],"['P_0000022540', 'P_0000029944', 'P_0000016925', 'P_0000030944']"
1004,PACIFIC,SOUTH ATLANTIC,M_0000066055,P_0000030944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,6,6,45,40,88.88888888888889,KEEP,0.142857,0.045455,1.0,6.0,6.0,['M_0000066055'],"['P_0000022540', 'P_0000029944', 'P_0000016925', 'P_0000030944']"
1005,PACIFIC,SOUTH ATLANTIC,M_0000066271,P_0000030726,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 1: 0-50,3,3,77,71,92.20779220779221,KEEP,0.040541,0.050847,1.0,3.0,3.0,['M_0000066271'],"['P_0000030726', 'P_0000084937']"
1006,PACIFIC,EAST NORTH CENTRAL,M_0000066271,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 2: 51-100,CATEGORY 1: 0-50,8,5,77,27,35.064935064935064,KEEP,0.108108,0.002962,1.6,2.666667,4.2666672,['M_0000066271'],"['P_0000030726', 'P_0000084937']"
1007,PACIFIC,SOUTH ATLANTIC,M_0000066718,P_0000030726,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,3,2,140,152,108.57142857142857,REMOVE,0.029703,0.050847,1.5,1.5,2.25,['M_0000066718'],"['P_0000030726', 'P_0000030944', 'P_0000084937', 'P_0000016925']"
1008,PACIFIC,SOUTH ATLANTIC,M_0000066718,P_0000030944,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 3: 101-200,7,7,140,80,57.142857142857146,KEEP,0.069307,0.05303,1.0,7.0,7.0,['M_0000066718'],"['P_0000030726', 'P_0000030944', 'P_0000084937', 'P_0000016925']"
1009,PACIFIC,EAST NORTH CENTRAL,M_0000066718,P_0000084937,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 1: 0-50,8,6,140,110,78.57142857142857,KEEP,0.079208,0.002962,1.333333,2.666667,3.555555111111,['M_0000066718'],"['P_0000030726', 'P_0000030944', 'P_0000084937', 'P_0000016925']"
1010,PACIFIC,MIDDLE ATLANTIC,M_0000066718,P_0000016925,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 1: 0-50,CATEGORY 4: 201-400,9,6,140,143,102.14285714285714,REMOVE,0.089109,0.003103,1.5,3.0,4.5,['M_0000066718'],"['P_0000030726', 'P_0000030944', 'P_0000084937', 'P_0000016925']"
1011,EAST NORTH CENTRAL,WEST NORTH CENTRAL,M_0000067003,P_0000030505,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 4: 201-400,CATEGORY 6: 601-1000,4,4,180,146,81.11111111111111,KEEP,0.050633,0.006579,1.0,2.0,2.0,['M_0000067003'],"['P_0000030505', 'P_0000022184']"
1012,EAST NORTH CENTRAL,EAST SOUTH CENTRAL,M_0000067003,P_0000022184,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,8,5,180,145,80.55555555555556,KEEP,0.101266,0.01005,1.6,4.0,6.4,['M_0000067003'],"['P_0000030505', 'P_0000022184']"
1013,EAST NORTH CENTRAL,EAST SOUTH CENTRAL,M_0000067003,P_0000022184,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,8,5,321,318,99.06542056074767,KEEP,0.101266,0.01005,1.6,4.0,6.4,"['M_0000067003', 'M_0000068680']",['P_0000022184']
1014,EAST SOUTH CENTRAL,EAST SOUTH CENTRAL,M_0000068680,P_0000022184,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,CATEGORY 4: 201-400,12,6,321,146,45.482866043613704,KEEP,0.071856,0.015075,2.0,4.0,8.0,"['M_0000067003', 'M_0000068680']",['P_0000022184']
1015,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000067615,P_0000031715,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,88,1,7719,4715,61.08304184479855,KEEP,0.246499,0.206573,88.0,1.0,88.0,['M_0000067615'],"['P_0000031715', 'P_0000026640']"
1016,SOUTH ATLANTIC,SOUTH ATLANTIC,M_0000067615,P_0000026640,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 4: 201-400,CATEGORY 4: 201-400,239,1,7719,2611,33.82562508096904,KEEP,0.669468,0.343885,239.0,1.012712,242.038168,['M_0000067615'],"['P_0000031715', 'P_0000026640']"
1017,EAST SOUTH CENTRAL,EAST SOUTH CENTRAL,M_0000067669,P_0000033357,MEDICAL GROUP,HEALTHCARE CORPORATE OFFICE,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,7,1,5202,5097,97.98154555940023,KEEP,1.0,0.019391,7.0,1.0,7.0,"['M_0000067669', 'M_0000077521']",['P_0000033357']
1018,EAST SOUTH CENTRAL,EAST SOUTH CENTRAL,M_0000077521,P_0000033357,MEDICAL GROUP,HEALTHCARE CORPORATE OFFICE,CATEGORY 1: 0-50,NON-ACUTE/UNKNOWN,354,13,5202,105,2.0184544405997693,KEEP,1.0,0.980609,27.230769,2.391892,65.133058524948,"['M_0000067669', 'M_0000077521']",['P_0000033357']
1019,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000068467,P_0000032331,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,CATEGORY 1: 0-50,136,7,1652,0,0.0,KEEP,0.978417,0.964539,19.428571,2.193548,42.617503059908,['M_0000068467'],['P_0000032331']
1020,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000068530,P_0000147350,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 3: 101-200,NON-ACUTE/UNKNOWN,665,3,6641,0,0.0,KEEP,0.958213,0.733996,221.666667,1.961652,434.832860653884,['M_0000068530'],['P_0000147350']
1021,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000068533,P_0000033596,HOSPITAL,CRITICAL ACCESS,CATEGORY 1: 0-50,CATEGORY 1: 0-50,346,7,3985,0,0.0,KEEP,0.991404,0.963788,49.428571,2.453901,121.292819805471,['M_0000068533'],['P_0000033596']
1022,WEST SOUTH CENTRAL,WEST SOUTH CENTRAL,M_0000068548,P_0000134354,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 2: 51-100,NON-ACUTE/UNKNOWN,1308,7,13510,0,0.0,KEEP,0.977578,0.946454,186.857143,2.554688,477.361700936384,['M_0000068548'],['P_0000134354']
1023,EAST SOUTH CENTRAL,EAST NORTH CENTRAL,M_0000068680,P_0000042034,HOSPITAL,HEALTHCARE CORPORATE OFFICE,CATEGORY 6: 601-1000,NON-ACUTE/UNKNOWN,6,4,474,499,105.27426160337552,REMOVE,0.035928,0.077922,1.5,2.0,3.0,['M_0000068680'],"['P_0000042034', 'P_0000030505', 'P_0000022184']"
1024,EAST SOUTH CENTRAL,WEST NORTH CENTRAL,M_0000068680,P_0000030505,HOSPITAL,ACADEMIC HEALTH SYSTEM,CATEGORY 6: 601-1000,CATEGORY 6: 601-1000,9,7,474,290,61.18143459915612,KEEP,0.053892,0.014803,1.285714,3.0,3.857142,['M_0000068680'],"['P_0000042034', 'P_0000030505', 'P_0000022184']"
1025,EAST SOUTH CENTRAL,EAST SOUTH CENTRAL,M_0000068680,P_0000022184,HOSPITAL,GENERAL MEDICAL AND SURGICAL,CATEGORY 6: 601-1000,CATEGORY 4: 201-400,12,6,474,344,72.57383966244726,KEEP,0.071856,0.015075,2.0,4.0,8.0,['M_0000068680'],"['P_0000042034', 'P_0000030505', 'P_0000022184']"
1026,EAST NORTH CENTRAL,EAST NORTH CENTRAL,M_0000070336,P_0000122555,HOSPITAL,PHYSICIAN(S),CATEGORY 5: 401-600,NON-ACUTE/UNKNOWN,3,2,49147,48979,99.65816835208659,KEEP,0.000934,1.0,1.5,1.0,1.5,['M_0000070336'],"['P_0000122555', 'P_0000115419', 'P_0000110135']"
